"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"702","299660","셀리드","코스닥","기타서비스",20000,-350,191273840000,"2019-09-20","-",21050,"-","-","1,644","12.8",0,0,625,NA
"703","072020","중앙백신","코스닥","제약",19100,0,1.90236e+11,"2019-09-20","-",19700,"371","53.1","8,535","2.31",50,0.25,271,NA
"704","217270","넵튠","코스닥","출판·매체복제",8090,-20,189064481140,"2019-09-20","-",8180,"-","-","3,390","2.41",0,0,1317,NA
"705","014970","삼륭물산","코스닥","종이·목재",12500,-100,189062500000,"2019-09-20","-",12900,"-","-","4,562","2.83",75,0.58,1109,NA
"706","009460","한창제지","코스피","종이목재",3160,-45,188549255760,"2019-09-20","-",3220,"164","19.63","1,291","2.49",20,0.62,1535,NA
"707","003060","에이프로젠제약","코스피","의약품",778,5,188010179184,"2019-09-20","-",773,"-","-","1,152","0.67",0,0,1928,NA
"708","033240","자화전자","코스피","전기전자",10500,350,1.8795e+11,"2019-09-20","-",10350,"-","-","15,473","0.67",200,1.93,1841,NA
"709","011390","부산산업","코스피","비금속광물",177500,-10000,1.8744e+11,"2019-09-20","-",169000,"2,868","58.93","49,551","3.41",250,0.15,2229,NA
"710","091090","세원셀론텍","코스피","기계",3070,30,187241731440,"2019-09-20","-",3030,"-","-","2,752","1.1",0,0,1655,NA
"711","007660","이수페타시스","코스피","전기전자",4535,-10,187152184930,"2019-09-20","-",4595,"-","-","4,303","1.07",70,1.52,1511,NA
"712","004960","한신공영","코스피","건설업",16150,-50,186866837300,"2019-09-20","-",15900,"14,178","1.12","37,954","0.42",375,2.36,1476,NA
"713","097780","에스맥","코스닥","IT H/W",844,-1,186471903256,"2019-09-20","-",848,"40","21.2","1,020","0.83",0,0,736,NA
"714","067170","오텍","코스닥","운송장비·부품",12100,-200,186238420500,"2019-09-20","-",12150,"995","12.21","9,029","1.35",100,0.82,253,NA
"715","068930","디지털대성","코스닥","기타서비스",8260,30,186219411980,"2019-09-20","-",8290,"305","27.18","3,043","2.72",200,2.41,723,NA
"716","090470","제이스텍","코스닥","IT H/W",12700,1250,185392161600,"2019-09-20","-",11300,"557","20.29","8,894","1.27",100,0.88,549,NA
"717","128820","대성산업","코스피","유통업",4095,45,185239282410,"2019-09-20","-",4115,"-","-","10,526","0.39",0,0,1676,NA
"718","037460","삼지전자","코스닥","IT H/W",11350,0,185215224700,"2019-09-20","-",11450,"864","13.25","11,495","1",140,1.22,887,NA
"719","001780","알루코","코스피","철강금속",2480,10,184819772960,"2019-09-20","-",2470,"26","95","2,743","0.9",25,1.01,1414,NA
"720","029460","케이씨","코스피","의료정밀",13550,150,183657296200,"2019-09-20","-",13400,"15,646","0.86","26,927","0.5",220,1.64,1839,NA
"721","067290","JW신약","코스닥","제약",4405,0,183543866230,"2019-09-20","-",4500,"-","-","804","5.6",60,1.33,1240,NA
"722","005070","코스모신소재","코스피","화학",9250,-100,182668676250,"2019-09-20","-",9450,"491","19.25","4,046","2.34",0,0,2222,NA
"723","001290","상상인증권","코스피","금융업",1900,-15,182606030300,"2019-09-20","-",1945,"-","-","1,944","1",0,0,1779,NA
"724","207760","미스터블루","코스닥","IT S/W & SVC",7450,40,182562279800,"2019-09-20","-",7540,"113","66.73","1,309","5.76",20,0.27,970,NA
"725","002170","삼양통상","코스피","기타제조",60800,600,1.824e+11,"2019-09-20","-",61800,"8,445","7.32","97,614","0.63",750,1.21,1421,NA
"726","108790","인터파크","코스닥","유통",5500,80,182355140000,"2019-09-20","-",5500,"-","-","4,712","1.17",100,1.82,859,NA
"727","101490","에스앤에스텍","코스닥","IT H/W",9240,-40,182354458440,"2019-09-20","-",9530,"236","40.38","4,037","2.36",50,0.52,340,NA
"728","077500","유니퀘스트","코스피","유통업",6690,220,182217035250,"2019-09-20","-",6580,"449","14.65","6,917","0.95",100,1.52,2227,NA
"729","214420","토니모리","코스피","화학",10300,640,1.81692e+11,"2019-09-20","-",9800,"-","-","5,966","1.64",100,1.02,1692,NA
"730","033160","엠케이전자","코스닥","IT H/W",8330,230,181658049370,"2019-09-20","-",8170,"1,177","6.94","13,695","0.6",100,1.22,115,NA
"731","264450","유비쿼스","코스닥","IT H/W",35450,0,181644204750,"2019-09-20","-",35300,"2,906","12.15","15,630","2.26",600,1.7,466,NA
"732","073560","우리손에프앤지","코스닥","음식료·담배",2620,95,181402624660,"2019-09-20","-",2740,"391","7.01","2,602","1.05",25,0.91,276,NA
"733","216050","인크로스","코스닥","기타서비스",22500,-300,181277482500,"2019-09-20","-",23000,"1,096","20.99","7,856","2.93",0,0,805,NA
"734","110990","디아이티","코스닥","IT H/W",9590,0,1.81251e+11,"2019-09-20","-",9310,"455","20.46","8,619","1.08",120,1.29,745,NA
"735","086890","이수앱지스","코스닥","제약",6800,-110,181051985600,"2019-09-20","-",6770,"-","-","2,244","3.02",0,0,305,NA
"736","194700","노바렉스","코스닥","음식료·담배",20100,50,180975174000,"2019-09-20","-",20550,"1,204","17.07","8,766","2.34",200,0.97,419,NA
"737","102940","코오롱생명과학","코스닥","제약",15850,-500,180885842600,"2019-09-20","관리종목",16000,"-","-","41,865","0.38",0,0,1050,NA
"738","306200","세아제강","코스피","철강금속",63600,-300,180388680000,"2019-09-20","-",63300,"2,481","25.51","195,132","0.32",1800,2.84,1705,NA
"739","293780","압타바이오","코스닥","기타서비스",16550,-50,180092681150,"2019-09-20","-",17100,"-","-","2,112","8.1",0,0,850,NA
"740","074430","아미노로직스","코스닥","유통",2050,-65,180045030200,"2019-09-20","-",1795,"91","19.73","606","2.96",0,0,277,NA
"741","036190","금화피에스시","코스닥","건설",30000,-100,1.8e+11,"2019-09-20","-",30200,"6,615","4.57","36,741","0.82",1300,4.3,131,NA
"742","000490","대동공업","코스피","기계",7540,10,178910703400,"2019-09-20","-",6920,"59","117.29","8,931","0.77",50,0.72,1377,NA
"743","015890","태경산업","코스피","화학",6100,110,178295375000,"2019-09-20","-",6020,"584","10.31","7,769","0.77",220,3.65,1871,NA
"744","017890","한국알콜","코스닥","화학",8170,-40,176519059200,"2019-09-20","-",8280,"1,393","5.94","13,614","0.61",50,0.6,78,NA
"745","011930","신성이엔지","코스피","전기전자",1010,-10,175467486850,"2019-09-20","-",1020,"76","13.42","660","1.55",0,0,1893,NA
"746","007820","에스엠코어","코스닥","기계·장비",8740,-20,175096688040,"2019-09-20","-",8780,"76","115.53","3,774","2.33",50,0.57,1160,NA
"747","054450","텔레칩스","코스닥","IT H/W",12950,-300,174901547450,"2019-09-20","-",13000,"746","17.43","7,182","1.81",120,0.92,212,NA
"748","131100","리켐","코스닥","IT H/W",5960,80,174443740640,"2019-09-20","관리종목",6420,"-","-","1,373","4.68",0,0,14,NA
"749","200880","서연이화","코스피","운수장비",6440,120,174063134280,"2019-09-20","-",5870,"-","-","24,214","0.24",100,1.7,1689,NA
"750","123040","엠에스오토텍","코스닥","운송장비·부품",5280,0,173418553440,"2019-09-20","-",5310,"129","41.16","3,031","1.75",50,0.94,1316,NA
"751","005740","크라운해태홀딩스","코스피","금융업",11650,-150,172971592550,"2019-09-20","-",11600,"310","37.42","18,740","0.62",100,0.86,1483,NA
"752","206560","덱스터","코스닥","오락·문화",6990,-180,172356127710,"2019-09-20","-",6990,"121","57.77","2,564","2.73",0,0,1026,NA
"753","222800","심텍","코스닥","IT H/W",7570,-160,172239899630,"2019-09-20","-",7430,"208","35.72","8,739","0.85",160,2.15,439,NA
"754","012700","리드코프","코스닥","유통",6500,160,171899877500,"2019-09-20","-",6350,"1,203","5.28","12,465","0.51",150,2.36,1039,NA
"755","045520","크린앤사이언스","코스닥","기계·장비",26400,-250,1.716e+11,"2019-09-20","-",26300,"1,098","23.95","5,649","4.66",150,0.57,704,NA
"756","206650","유바이오로직스","코스닥","제약",6400,-10,171471955200,"2019-09-20","-",6620,"151","43.84","940","7.04",0,0,1144,NA
"757","180400","캔서롭","코스닥","기타서비스",7740,0,171289543680,"2019-09-20","관리종목",7740,"-","-","1,650","4.69",0,0,580,NA
"758","282690","동아타이어","코스피","화학",12450,0,170976036750,"2019-09-20","-",12450,"1,178","10.57","24,769","0.5",300,2.41,1702,NA
"759","171120","라이온켐텍","코스닥","화학",9290,190,170550818020,"2019-09-20","-",9070,"104","87.21","5,568","1.63",200,2.21,545,NA
"760","058610","에스피지","코스닥","IT H/W",8140,160,169938576500,"2019-09-20","-",8040,"388","20.72","6,025","1.33",100,1.24,223,NA
"761","002450","삼익악기","코스피","기타제조",1875,5,169745465625,"2019-09-20","-",1845,"162","11.39","2,333","0.79",50,2.71,1429,NA
"762","036890","진성티이씨","코스닥","기계·장비",7510,-380,168841832680,"2019-09-20","-",7490,"1,086","6.9","5,365","1.4",200,2.67,137,NA
"763","100590","머큐리","코스닥","일반전기전자",11400,-200,168305040000,"2019-09-20","-",11500,"1,112","10.34","4,600","2.5",0,0,25,NA
"764","050110","캠시스","코스닥","IT H/W",2765,-130,168228613875,"2019-09-20","-",2885,"182","15.85","1,332","2.17",0,0,4,NA
"765","232140","와이아이케이","코스닥","IT H/W",2715,-10,167755658040,"2019-09-20","-",2740,"477","5.74","1,783","1.54",0,0,446,NA
"766","045970","코아시아","코스닥","기타서비스",6630,-10,167531573820,"2019-09-20","-",6770,"-","-","4,921","1.38",0,0,1137,NA
"767","122640","예스티","코스닥","IT H/W",11950,-400,167339769600,"2019-09-20","-",12600,"-","-","4,325","2.91",0,0,881,NA
"768","036180","영인프런티어","코스닥","유통",9500,440,167203239500,"2019-09-20","-",8990,"142","63.31","1,611","5.58",0,0,130,NA
"769","121600","나노신소재","코스닥","화학",15400,-150,167064328200,"2019-09-20","-",15800,"717","22.04","8,132","1.94",140,0.89,370,NA
"770","084010","대한제강","코스피","철강금속",6760,60,166611921840,"2019-09-20","-",6740,"-","-","17,655","0.38",150,2.23,1648,NA
"771","001360","삼성제약","코스피","의약품",2840,-95,166455600680,"2019-09-20","-",2935,"-","-","2,261","1.3",0,0,2218,NA
"772","049960","쎌바이오텍","코스닥","제약",17650,-400,1.6591e+11,"2019-09-20","-",18150,"2,583","7.03","11,237","1.62",600,3.31,185,NA
"773","008040","사조동아원","코스피","음식료품",1175,25,165844905000,"2019-09-20","-",1160,"135","8.59","1,262","0.92",0,0,1757,NA
"774","111710","남화산업","코스닥","오락·문화",8050,-30,165733400000,"2019-09-20","-",8080,"236","34.24","6,444","1.25",40,0.5,357,NA
"775","263720","디앤씨미디어","코스닥","IT S/W & SVC",13750,-50,165568466250,"2019-09-20","-",13750,"410","33.54","3,033","4.53",0,0,463,NA
"776","024810","이화전기","코스닥","IT H/W",275,-7,165559064825,"2019-09-20","-",289,"-","-","315","0.92",0,0,93,NA
"777","011810","STX","코스피","유통업",8390,-20,165508707780,"2019-09-20","-",8410,"471","17.86","3,236","2.6",0,0,1552,NA
"778","236200","슈프리마","코스닥","일반전기전자",23100,-850,165402306300,"2019-09-20","-",24500,"1,608","15.24","15,342","1.6",0,0,963,NA
"779","005990","매일홀딩스","코스닥","음식료·담배",12050,-200,165305563200,"2019-09-20","-",12350,"1,930","6.4","19,879","0.62",120,0.97,52,NA
"780","131370","알서포트","코스닥","IT S/W & SVC",3100,35,165127957300,"2019-09-20","-",3115,"96","32.45","1,012","3.08",10,0.32,836,NA
"781","054670","대한뉴팜","코스닥","제약",11500,0,165081580000,"2019-09-20","-",11950,"174","68.68","3,001","3.98",0,0,215,NA
"782","225530","보광산업","코스닥","비금속",4600,-30,164956690000,"2019-09-20","-",4410,"132","33.41","1,671","2.64",50,1.13,629,NA
"783","091120","이엠텍","코스닥","IT H/W",10250,640,164624594000,"2019-09-20","-",9890,"1,564","6.32","12,383","0.8",150,1.52,652,NA
"784","044450","KSS해운","코스피","운수창고업",7100,10,164619748000,"2019-09-20","-",7120,"914","7.79","10,756","0.66",230,3.23,1622,NA
"785","241710","코스메카코리아","코스닥","화학",15400,550,1.64472e+11,"2019-09-20","-",15050,"840","17.92","11,702","1.29",100,0.66,1301,NA
"786","260930","씨티케이코스메틱스","코스닥","화학",16150,-50,163472738650,"2019-09-20","-",16350,"796","20.54","16,645","0.98",200,1.22,773,NA
"787","121440","골프존뉴딘홀딩스","코스닥","유통",3815,5,163422460670,"2019-09-20","-",3860,"-","-","11,313","0.34",117,3.03,39,NA
"788","003960","사조대림","코스피","음식료품",17800,0,163127512600,"2019-09-20","-",17850,"1,659","10.76","37,327","0.48",150,0.84,1853,NA
"789","000890","보해양조","코스피","음식료품",1320,15,162503249040,"2019-09-20","-",1235,"-","-","718","1.72",0,0,1355,NA
"790","008970","동양철관","코스피","철강금속",1360,-35,161683994400,"2019-09-20","-",1330,"-","-","665","2",0,0,1526,NA
"791","064240","홈캐스트","코스닥","IT H/W",4880,90,161502409280,"2019-09-20","-",4870,"-","-","2,362","2.06",0,0,1025,NA
"792","069460","대호에이엘","코스피","철강금속",5950,0,161452292050,"2019-09-20","-",5910,"28","211.07","1,077","5.49",0,0,1788,NA
"793","005090","삼광글라스","코스피","비금속광물",33150,-150,160923956700,"2019-09-20","-",33800,"-","-","57,464","0.59",750,2.22,1761,NA
"794","143210","핸즈코퍼레이션","코스피","운수장비",7350,220,160695019800,"2019-09-20","-",7050,"194","36.34","14,649","0.48",100,1.42,1683,NA
"795","012030","DB","코스피","서비스업",797,-5,160335624601,"2019-09-20","-",810,"-","-","684","1.18",0,0,1553,NA
"796","073110","엘엠에스","코스닥","IT H/W",18000,-50,160123590000,"2019-09-20","-",18100,"881","20.54","13,267","1.36",150,0.83,844,NA
"797","299900","위지윅스튜디오","코스닥","오락·문화",17350,-200,159854346450,"2019-09-20","-",16350,"772","21.18","5,014","3.26",0,0,921,NA
"798","064550","바이오니아","코스닥","제약",7180,-60,159528248420,"2019-09-20","-",7290,"-","-","1,764","4.13",0,0,961,NA
"799","136540","윈스","코스닥","IT S/W & SVC",13100,-350,159028275300,"2019-09-20","-",13550,"1,075","12.6","8,438","1.61",320,2.36,986,NA
"800","290650","엘앤씨바이오","코스닥","제약",21600,-100,158529571200,"2019-09-20","-",21700,"830","26.14","7,252","2.99",0,0,842,NA
"801","033110","코너스톤네트웍스","코스닥","의료·정밀기기",1265,-40,158343074615,"2019-09-20","-",1355,"-","-","286","4.74",0,0,5,NA
"802","063160","종근당바이오","코스피","의약품",30250,-300,158192042250,"2019-09-20","-",30500,"1,551","19.66","28,236","1.08",200,0.66,1634,NA
"803","030210","KTB투자증권","코스피","금융업",2615,-15,157721350580,"2019-09-20","-",2615,"411","6.36","7,360","0.36",0,0,1610,NA
"804","001460","BYC","코스피","섬유의복",252500,-7500,157715287500,"2019-09-20","-",244000,"10,891","22.4","485,043","0.5",1000,0.41,1708,NA
"805","060310","3S","코스닥","기계·장비",3515,15,157374082645,"2019-09-20","-",3470,"32","108.44","768","4.52",0,0,602,NA
"806","033830","티비씨","코스닥","통신방송서비스",1570,5,1.57e+11,"2019-09-20","-",1465,"36","40.69","1,066","1.37",10,0.68,22,NA
"807","004310","현대약품","코스피","의약품",4905,-65,1.5696e+11,"2019-09-20","-",4945,"33","149.85","3,344","1.48",45,0.91,1364,NA
"808","263920","블러썸엠앤씨","코스닥","기타 제조",16600,-1550,156901473600,"2019-09-20","-",18700,"-","-","2,786","6.71",0,0,647,NA
"809","222040","코스맥스엔비티","코스닥","음식료·담배",7600,160,156772800000,"2019-09-20","-",7550,"369","20.46","4,406","1.71",111,1.47,1296,NA
"810","039570","HDC아이콘트롤스","코스피","건설업",9520,0,156699200000,"2019-09-20","-",9550,"1,473","6.48","12,614","0.76",350,3.66,1620,NA
"811","312610","에이에프더블류","코스닥","일반전기전자",15450,-50,156484459800,"2019-09-20","-",15800,"1,089","14.51","2,684","5.89",100,0.63,919,NA
"812","090350","노루페인트","코스피","화학",7750,40,1.55e+11,"2019-09-20","-",7690,"623","12.34","15,042","0.51",250,3.25,2163,NA
"813","093320","케이아이엔엑스","코스닥","IT S/W & SVC",31750,-800,1.5494e+11,"2019-09-20","-",32250,"2,681","12.03","13,964","2.31",400,1.24,321,NA
"814","072520","제넨바이오","코스닥","기타서비스",2265,225,154564435785,"2019-09-20","-",2025,"-","-","528","3.84",0,0,1339,NA
"815","100700","세운메디칼","코스닥","제약",3525,0,1.54395e+11,"2019-09-20","-",3600,"223","16.14","1,971","1.83",50,1.39,338,NA
"816","002460","화성산업","코스피","건설업",12400,-200,154389920000,"2019-09-20","-",12400,"4,065","3.05","30,102","0.41",930,7.5,1990,NA
"817","000390","삼화페인트","코스피","화학",5820,20,153873530820,"2019-09-20","-",5820,"32","181.88","10,625","0.55",125,2.15,1374,NA
"818","001390","KG케미칼","코스피","화학",11800,0,153556137600,"2019-09-20","-",11850,"274","43.25","19,845","0.6",350,2.95,1908,NA
"819","000320","노루홀딩스","코스피","금융업",11550,-50,153512794050,"2019-09-20","-",11700,"-","-","27,104","0.43",450,3.85,1373,NA
"820","089470","HDC현대EP","코스피","화학",4800,0,1.5312e+11,"2019-09-20","-",4690,"275","17.05","8,849","0.53",60,1.28,1653,NA
"821","123420","선데이토즈","코스닥","IT S/W & SVC",16000,-150,153117472000,"2019-09-20","-",16200,"1,060","15.28","14,313","1.13",0,0,373,NA
